# firn-gc-soak v1 mode=0 (0=replace, 1=keep/must grow)
# columns: t_ms rounds rss_kib live heap_bytes live_bytes collections pause_win_ns mark_win_ns sweep_win_ns stop_win_ns full_runs overflows asked
1204248	10334208	22432	10891	22863872	9267760	9622	23757819	10334605	202442	34095254	0	0	34859155512
1209323	10377216	29520	7677	30093312	10887696	9658	17375440	4535572	233862	20784711	0	0	34991502424
1214625	10424320	31280	7677	31891456	11414768	9701	18063346	4265919	244532	19055895	0	0	35146300904
1219964	10472448	31560	7680	32190464	11633312	9746	15952337	4801114	247162	17303419	0	0	35308868424
1225276	10519552	27520	7678	28041216	11737408	9789	16181739	4954926	234413	21139285	0	0	35463939656
1230592	10567680	30736	7680	31338496	11360096	9834	18008025	4630982	244702	19053675	0	0	35627390768
1235718	10614784	30872	7669	31477760	11560528	9877	15931267	4003177	259972	16190339	0	0	35782028064
1240967	10662912	25752	7673	26230784	11479696	9923	15616914	4551252	226322	16395931	0	0	35944421656
1246006	10710016	25548	7678	26021888	11583104	9966	18350288	4445511	244312	18636911	0	0	36098894352
1251195	10758144	29700	7674	30273536	11287072	10011	19022264	4739304	234872	20962282	0	0	36261895368
1256326	10806272	28620	7671	29171712	11414512	10056	15584124	3291480	222092	16119088	0	0	36424809864
1261695	10855424	32112	7677	32747520	11604720	10103	15175260	4227539	305723	16911896	0	0	36596612184
1266951	10903552	32356	7677	32993280	11604272	10148	14629505	5644292	374354	18804103	0	0	36759034488
1272318	10951680	27388	7674	27906048	11487168	10194	14900187	6274777	369214	20483008	0	0	36921773064
1277415	10998784	25412	7670	25886720	11503136	10237	15910497	4906656	231523	20080354	0	0	37076524696
1282742	11046912	26316	7676	26812416	11631584	10282	17831654	4981286	493545	19851962	0	0	37239784496
1288096	11095040	32392	7673	33030144	11549136	10327	16237159	4934505	224122	20906002	0	0	37404148040
1293108	11122688	30220	10862	30834688	13991232	10356	23022662	10555937	237283	33582029	0	0	37514596024
1298315	11168768	27556	7675	28082176	11035472	10396	16297119	6349359	242042	20480578	0	0	37659619088
1303518	11215872	32484	7679	33128448	11460592	10438	17504151	3529152	223032	19496430	0	0	37814102648
1308843	11264000	25372	7671	25849856	11437936	10484	15210329	5331880	233022	18551911	0	0	37977588632
1313902	11311104	28204	7677	28745728	11535984	10526	14652115	4099298	259402	18351789	0	0	38131519184
1319054	11358208	31004	7671	31612928	11549008	10569	16690553	4899855	295603	18695742	0	0	38286778040
1324227	11406336	30464	7671	31055872	11388784	10614	15539413	4460041	264553	16220239	0	0	38449083256
1329521	11454464	27596	7674	28123136	11591488	10660	16291659	4315790	231932	17773394	0	0	38612634152
1334671	11502592	27612	7674	28143616	11798272	10705	18600481	4000337	500295	18848423	0	0	38774423336
1340035	11551744	29872	7676	30453760	11698816	10752	15714854	3822545	226502	16132238	0	0	38945766960
1345449	11599872	24820	7678	25280512	11521632	10798	16611693	5671993	239742	19300207	0	0	39109297144
1350656	11646976	26844	7676	27353088	11792064	10841	19848972	5492021	2127490	25343663	0	0	39264827680
1355848	11694080	27164	7674	27680768	11569216	10884	17622802	5496011	274052	19046555	0	0	39420349696
1361397	11742208	38392	10870	39211008	14604640	10928	18948624	4531652	239892	22451357	0	0	39583097240
1366686	11790336	28368	7675	28909568	11565904	10974	17216588	4731703	311912	20609340	0	0	39745763224
1371742	11838464	32116	7674	32751616	11489024	11019	15721645	5526171	261042	18454240	0	0	39907788616
1376837	11885568	27088	7664	27602944	11246080	11063	17363809	7094535	3170949	18075056	0	0	40063620752
1382801	11912192	32716	10850	33394688	14712384	11091	70076135	70076135	4084298	70109515	0	0	40166013416
1387968	11959296	31148	7676	31764480	11505728	11134	17360750	9576468	713597	26940198	0	0	40321155664
1393122	12006400	32172	7679	32813056	11560272	11177	34985152	5596932	14395372	37126681	0	0	40475223280
1398410	12054528	26244	7677	26738688	11613040	11223	18684852	3457791	566465	18904544	0	0	40638658784
1403565	12102656	31860	7678	32493568	11472704	11268	29538262	4445701	1744146	32194066	0	0	40801389776
1408626	12135424	16972	7699	17248256	6567920	11304	27961937	4741534	2200301	28812365	0	0	40935190104
1413889	12178432	24176	7678	24616960	10854880	11342	16275080	4272810	237782	18599611	0	0	41074862336
1418896	12224512	26464	7677	26959872	11536240	11382	14915747	4579662	532075	18742113	0	0	41220017848
1424105	12271616	27252	7677	27766784	11447056	11425	15382061	4694064	503324	20078805	0	0	41374380008
1429421	12318720	27220	7677	27734016	11512272	11468	67477800	67477800	3106768	67510461	0	0	41528768328
1434482	12365824	28312	7671	28852224	11608464	11511	16653973	5669682	241622	19063315	0	0	41684356864
